gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000117410.14	136	ENST00000532072.1	1
ENSG00000117410.14	136	ENST00000532642.5	5
ENSG00000117411.16	14	ENST00000309519.8	14
ENSG00000117419.16	17	ENST00000372257.7	8
ENSG00000117419.16	17	ENST00000372259.9	9
ENSG00000117425.14	1	ENST00000372192.4	1
ENSG00000117448.13	251	ENST00000351829.8	115
ENSG00000117448.13	251	ENST00000372070.7	76
ENSG00000117448.13	251	ENST00000434299.5	5
ENSG00000117448.13	251	ENST00000471651.1	12
ENSG00000117448.13	251	ENST00000621846.4	43
ENSG00000117450.14	89	ENST00000262746.5	7
ENSG00000117450.14	89	ENST00000319248.13	82
ENSG00000117461.15	53	ENST00000262741.10	51
ENSG00000117461.15	53	ENST00000423209.5	1
ENSG00000117461.15	53	ENST00000425892.2	1
ENSG00000117475.14	30	ENST00000367808.8	30
ENSG00000117477.12	11	ENST00000367805.7	3
ENSG00000117477.12	11	ENST00000367806.7	6
ENSG00000117477.12	11	ENST00000456107.1	1
ENSG00000117477.12	11	ENST00000491570.2	1
ENSG00000117479.15	12	ENST00000236137.10	10
ENSG00000117479.15	12	ENST00000646596.1	2
ENSG00000117480.16	2	ENST00000243167.9	2
ENSG00000117481.10	28	ENST00000474844.5	27
ENSG00000117481.10	28	ENST00000498008.5	1
ENSG00000117500.13	143	ENST00000370282.8	133
ENSG00000117500.13	143	ENST00000370290.7	6
ENSG00000117500.13	143	ENST00000479918.5	1
ENSG00000117500.13	143	ENST00000483033.1	3
ENSG00000117505.13	8	ENST00000370267.1	4
ENSG00000117505.13	8	ENST00000370272.9	4
ENSG00000117519.16	462	ENST00000370206.9	450
ENSG00000117519.16	462	ENST00000394202.8	1
ENSG00000117519.16	462	ENST00000415017.1	3
ENSG00000117519.16	462	ENST00000461018.5	1
ENSG00000117519.16	462	ENST00000487539.1	7
ENSG00000117523.16	152	ENST00000338920.8	18
ENSG00000117523.16	152	ENST00000367742.7	69
ENSG00000117523.16	152	ENST00000392078.7	4
ENSG00000117523.16	152	ENST00000426496.6	28
ENSG00000117523.16	152	ENST00000467601.1	1
ENSG00000117523.16	152	ENST00000476522.5	13
ENSG00000117523.16	152	ENST00000495585.1	19
ENSG00000117525.14	1	ENST00000334047.12	1
ENSG00000117528.14	69	ENST00000370214.9	64
ENSG00000117528.14	69	ENST00000484213.1	2
ENSG00000117528.14	69	ENST00000647998.2	3
ENSG00000117533.15	6	ENST00000236192.12	2
ENSG00000117533.15	6	ENST00000474047.5	3
ENSG00000117533.15	6	ENST00000482519.1	1
ENSG00000117543.21	33	ENST00000342173.11	3
ENSG00000117543.21	33	ENST00000370109.8	28
ENSG00000117543.21	33	ENST00000464270.5	1
ENSG00000117543.21	33	ENST00000488176.1	1
ENSG00000117569.19	35	ENST00000370197.5	3
ENSG00000117569.19	35	ENST00000370198.5	2
ENSG00000117569.19	35	ENST00000460706.5	1
ENSG00000117569.19	35	ENST00000462433.1	1
ENSG00000117569.19	35	ENST00000476419.5	1
ENSG00000117569.19	35	ENST00000476783.5	4
ENSG00000117569.19	35	ENST00000482253.5	2
ENSG00000117569.19	35	ENST00000609116.5	7
ENSG00000117569.19	35	ENST00000674951.1	12
ENSG00000117569.19	35	ENST00000675365.1	1
ENSG00000117569.19	35	ENST00000675735.1	1
ENSG00000117592.9	715	ENST00000340385.6	701
ENSG00000117592.9	715	ENST00000460950.1	3
ENSG00000117592.9	715	ENST00000470017.1	11
ENSG00000117593.12	113	ENST00000647645.1	2
ENSG00000117593.12	113	ENST00000647730.1	4
ENSG00000117593.12	113	ENST00000648458.1	4
ENSG00000117593.12	113	ENST00000648807.1	4
ENSG00000117593.12	113	ENST00000648960.1	1
ENSG00000117593.12	113	ENST00000649689.2	98
ENSG00000117595.12	18	ENST00000367021.8	17
ENSG00000117595.12	18	ENST00000643798.1	1
ENSG00000117597.18	32	ENST00000491415.7	32
ENSG00000117600.12	1	ENST00000370185.7	1
ENSG00000117602.12	3	ENST00000374395.9	1
ENSG00000117602.12	3	ENST00000538532.6	1
ENSG00000117602.12	3	ENST00000610732.4	1
ENSG00000117614.10	31	ENST00000236273.9	31
ENSG00000117616.18	21	ENST00000243189.12	4
ENSG00000117616.18	21	ENST00000431849.3	4
ENSG00000117616.18	21	ENST00000498238.1	11
ENSG00000117616.18	21	ENST00000565733.5	1
ENSG00000117616.18	21	ENST00000568254.5	1
ENSG00000117620.15	5	ENST00000422078.1	1
ENSG00000117620.15	5	ENST00000427993.7	3
ENSG00000117620.15	5	ENST00000639148.1	1
ENSG00000117625.14	12	ENST00000367005.8	1
ENSG00000117625.14	12	ENST00000419091.7	1
ENSG00000117625.14	12	ENST00000452621.6	5
ENSG00000117625.14	12	ENST00000526255.1	4
ENSG00000117625.14	12	ENST00000529572.5	1
ENSG00000117632.23	228	ENST00000374291.5	9
ENSG00000117632.23	228	ENST00000399728.5	13
ENSG00000117632.23	228	ENST00000455785.7	191
ENSG00000117632.23	228	ENST00000465604.1	15
ENSG00000117640.18	49	ENST00000374300.7	2
ENSG00000117640.18	49	ENST00000374303.7	38
ENSG00000117640.18	49	ENST00000374307.9	5
ENSG00000117640.18	49	ENST00000474295.5	4
ENSG00000117643.14	4	ENST00000374329.1	4
ENSG00000117650.13	17	ENST00000366998.4	2
ENSG00000117650.13	17	ENST00000366999.9	15
ENSG00000117676.14	24	ENST00000374168.7	4
ENSG00000117676.14	24	ENST00000526792.5	2
ENSG00000117676.14	24	ENST00000531382.5	18
ENSG00000117682.17	60	ENST00000236342.12	33
ENSG00000117682.17	60	ENST00000360009.6	21
ENSG00000117682.17	60	ENST00000434391.6	3
ENSG00000117682.17	60	ENST00000525682.6	1
ENSG00000117682.17	60	ENST00000526219.5	1
ENSG00000117682.17	60	ENST00000533087.5	1
ENSG00000117697.15	108	ENST00000366976.3	5
ENSG00000117697.15	108	ENST00000366977.8	96
ENSG00000117697.15	108	ENST00000487995.1	1
ENSG00000117697.15	108	ENST00000626725.1	6
ENSG00000117707.16	3	ENST00000366958.9	2
ENSG00000117707.16	3	ENST00000435016.2	1
ENSG00000117713.20	83	ENST00000374152.7	60
ENSG00000117713.20	83	ENST00000466382.2	2
ENSG00000117713.20	83	ENST00000615191.4	1
ENSG00000117713.20	83	ENST00000636219.1	20
ENSG00000117724.13	283	ENST00000366955.8	283
ENSG00000117748.10	200	ENST00000313433.11	4
ENSG00000117748.10	200	ENST00000373909.7	2
ENSG00000117748.10	200	ENST00000373912.8	194
ENSG00000117751.18	49	ENST00000311772.10	36
ENSG00000117751.18	49	ENST00000373931.8	2
ENSG00000117751.18	49	ENST00000431586.1	11
ENSG00000117758.14	28	ENST00000373943.9	27
ENSG00000117758.14	28	ENST00000468761.1	1
ENSG00000117859.19	190	ENST00000361556.9	22
ENSG00000117859.19	190	ENST00000371714.5	15
ENSG00000117859.19	190	ENST00000428468.6	33
ENSG00000117859.19	190	ENST00000462759.5	52
ENSG00000117859.19	190	ENST00000473207.6	1
ENSG00000117859.19	190	ENST00000475697.5	14
ENSG00000117859.19	190	ENST00000486942.5	1
ENSG00000117859.19	190	ENST00000495776.5	1
ENSG00000117859.19	190	ENST00000531828.5	51
ENSG00000117862.13	142	ENST00000371626.9	142
ENSG00000117868.17	18	ENST00000275418.13	2
ENSG00000117868.17	18	ENST00000435514.3	9
ENSG00000117868.17	18	ENST00000613624.1	7
ENSG00000117877.11	27	ENST00000309424.8	18
ENSG00000117877.11	27	ENST00000589804.1	5
ENSG00000117877.11	27	ENST00000592852.1	4
ENSG00000117899.11	142	ENST00000261758.6	142
ENSG00000117906.14	7	ENST00000394883.3	1
ENSG00000117906.14	7	ENST00000394885.8	3
ENSG00000117906.14	7	ENST00000558598.1	2
ENSG00000117906.14	7	ENST00000560833.1	1
ENSG00000117984.14	271	ENST00000236671.7	246
ENSG00000117984.14	271	ENST00000429746.1	5
ENSG00000117984.14	271	ENST00000636843.1	10
ENSG00000117984.14	271	ENST00000637158.1	7
ENSG00000117984.14	271	ENST00000637915.1	1
ENSG00000117984.14	271	ENST00000637937.1	2
ENSG00000118004.18	3	ENST00000349077.9	3
ENSG00000118007.13	52	ENST00000236698.9	3
ENSG00000118007.13	52	ENST00000383202.7	21
ENSG00000118007.13	52	ENST00000434713.6	6
ENSG00000118007.13	52	ENST00000462818.1	1
ENSG00000118007.13	52	ENST00000629124.2	21
ENSG00000118058.23	38	ENST00000389506.10	3
ENSG00000118058.23	38	ENST00000525408.2	2
ENSG00000118058.23	38	ENST00000527839.2	2
ENSG00000118058.23	38	ENST00000528278.2	2
ENSG00000118058.23	38	ENST00000531904.6	2
ENSG00000118058.23	38	ENST00000533790.2	3
ENSG00000118058.23	38	ENST00000649699.1	24
ENSG00000118096.9	17	ENST00000264020.6	6
ENSG00000118096.9	17	ENST00000264021.8	11
ENSG00000118162.14	53	ENST00000338134.8	48
ENSG00000118162.14	53	ENST00000594208.5	4
ENSG00000118162.14	53	ENST00000602193.5	1
ENSG00000118181.11	17	ENST00000524864.1	2
ENSG00000118181.11	17	ENST00000527673.2	15
ENSG00000118193.12	28	ENST00000367350.5	14
ENSG00000118193.12	28	ENST00000614960.4	14
ENSG00000118197.14	6	ENST00000331314.11	6
ENSG00000118200.14	30	ENST00000236925.8	4
ENSG00000118200.14	30	ENST00000358823.6	3
ENSG00000118200.14	30	ENST00000413307.6	23
ENSG00000118217.6	23	ENST00000367942.4	23
ENSG00000118231.5	1	ENST00000264376.5	1
ENSG00000118242.16	4	ENST00000263268.11	1
ENSG00000118242.16	4	ENST00000620139.4	3
ENSG00000118246.14	154	ENST00000236980.10	52
ENSG00000118246.14	154	ENST00000402774.8	84
ENSG00000118246.14	154	ENST00000403094.3	18
ENSG00000118257.16	34	ENST00000272849.7	3
ENSG00000118257.16	34	ENST00000357118.8	8
ENSG00000118257.16	34	ENST00000357785.9	11
ENSG00000118257.16	34	ENST00000360409.7	6
ENSG00000118257.16	34	ENST00000417189.5	2
ENSG00000118257.16	34	ENST00000467850.1	1
ENSG00000118257.16	34	ENST00000478013.1	3
ENSG00000118260.15	47	ENST00000353267.8	16
ENSG00000118260.15	47	ENST00000430624.5	3
ENSG00000118260.15	47	ENST00000432329.6	22
ENSG00000118260.15	47	ENST00000448277.5	3
ENSG00000118260.15	47	ENST00000494983.1	3
ENSG00000118263.15	30	ENST00000309446.11	26
ENSG00000118263.15	30	ENST00000412414.6	3
ENSG00000118263.15	30	ENST00000467833.1	1
ENSG00000118276.11	10	ENST00000306851.9	7
ENSG00000118276.11	10	ENST00000383131.3	2
ENSG00000118276.11	10	ENST00000578114.1	1
ENSG00000118298.12	45	ENST00000369111.9	45
ENSG00000118363.12	9	ENST00000526361.1	2
ENSG00000118363.12	9	ENST00000530257.5	6
ENSG00000118363.12	9	ENST00000532972.5	1
ENSG00000118369.13	5	ENST00000526425.1	3
ENSG00000118369.13	5	ENST00000529308.6	2
ENSG00000118402.6	2	ENST00000369816.5	2
ENSG00000118407.15	23	ENST00000498523.1	23
ENSG00000118412.13	32	ENST00000237177.10	5
ENSG00000118412.13	32	ENST00000419040.6	14
ENSG00000118412.13	32	ENST00000551025.4	12
ENSG00000118412.13	32	ENST00000552401.5	1
ENSG00000118418.14	113	ENST00000275036.11	85
ENSG00000118418.14	113	ENST00000344726.9	27
ENSG00000118418.14	113	ENST00000620514.1	1
ENSG00000118420.17	35	ENST00000369747.8	33
ENSG00000118420.17	35	ENST00000430071.6	1
ENSG00000118420.17	35	ENST00000509102.5	1
ENSG00000118454.13	32	ENST00000262346.6	3
ENSG00000118454.13	32	ENST00000370944.9	29
ENSG00000118482.12	54	ENST00000262043.8	16
ENSG00000118482.12	54	ENST00000393387.5	30
ENSG00000118482.12	54	ENST00000481385.6	4
ENSG00000118482.12	54	ENST00000494284.6	4
ENSG00000118495.20	1	ENST00000367571.3	1
ENSG00000118496.5	39	ENST00000237281.5	39
ENSG00000118503.15	3	ENST00000237289.8	1
ENSG00000118503.15	3	ENST00000619035.4	2
ENSG00000118507.17	5	ENST00000342266.4	4
ENSG00000118507.17	5	ENST00000431975.7	1
ENSG00000118515.11	16	ENST00000237305.11	13
ENSG00000118515.11	16	ENST00000367857.9	1
ENSG00000118515.11	16	ENST00000413996.7	2
ENSG00000118518.16	16	ENST00000368314.6	2
ENSG00000118518.16	16	ENST00000476956.5	5
ENSG00000118518.16	16	ENST00000480444.1	1
ENSG00000118518.16	16	ENST00000495188.2	2
ENSG00000118518.16	16	ENST00000608340.5	1
ENSG00000118518.16	16	ENST00000608991.5	1
ENSG00000118518.16	16	ENST00000610153.1	3
ENSG00000118518.16	16	ENST00000610162.5	1
ENSG00000118523.6	2	ENST00000367976.4	2
ENSG00000118564.15	271	ENST00000341285.8	224
ENSG00000118564.15	271	ENST00000412094.6	18
ENSG00000118564.15	271	ENST00000507700.5	5
ENSG00000118564.15	271	ENST00000511441.5	3
ENSG00000118564.15	271	ENST00000513163.5	21
ENSG00000118579.13	170	ENST00000237380.12	167
ENSG00000118579.13	170	ENST00000503945.2	3
ENSG00000118596.12	3	ENST00000547379.6	3
ENSG00000118600.12	4	ENST00000536219.5	1
ENSG00000118600.12	4	ENST00000537373.5	3
ENSG00000118620.13	4	ENST00000261560.10	4
ENSG00000118640.11	2	ENST00000263864.10	2
ENSG00000118655.7	22	ENST00000466480.2	1
ENSG00000118655.7	22	ENST00000648795.1	6
ENSG00000118655.7	22	ENST00000650450.2	15
ENSG00000118680.14	37	ENST00000237500.10	37
ENSG00000118689.15	4	ENST00000406360.2	1
ENSG00000118689.15	4	ENST00000540898.1	3
ENSG00000118690.13	2	ENST00000368972.7	1
ENSG00000118690.13	2	ENST00000392644.9	1
ENSG00000118705.17	471	ENST00000237530.11	468
ENSG00000118705.17	471	ENST00000373622.9	2
ENSG00000118705.17	471	ENST00000462163.1	1
ENSG00000118707.11	84	ENST00000373872.9	8
ENSG00000118707.11	84	ENST00000373874.6	6
ENSG00000118707.11	84	ENST00000557885.1	1
ENSG00000118707.11	84	ENST00000558028.5	35
ENSG00000118707.11	84	ENST00000611732.4	34
ENSG00000118733.17	2	ENST00000338858.9	2
ENSG00000118762.8	17	ENST00000237596.7	5
ENSG00000118762.8	17	ENST00000502363.1	9
ENSG00000118762.8	17	ENST00000508588.5	2
ENSG00000118762.8	17	ENST00000512858.1	1
ENSG00000118777.12	2	ENST00000237612.8	2
ENSG00000118785.14	7	ENST00000237623.11	4
ENSG00000118785.14	7	ENST00000395080.8	3
ENSG00000118804.8	4	ENST00000237642.6	4
ENSG00000118816.11	45	ENST00000237654.9	45
ENSG00000118849.10	1	ENST00000237696.10	1
ENSG00000118855.21	11	ENST00000264266.12	1
ENSG00000118855.21	11	ENST00000415822.8	9
ENSG00000118855.21	11	ENST00000622669.4	1
ENSG00000118873.16	14	ENST00000358951.7	12
ENSG00000118873.16	14	ENST00000462353.1	1
ENSG00000118873.16	14	ENST00000474966.1	1
ENSG00000118894.15	28	ENST00000427587.9	17
ENSG00000118894.15	28	ENST00000458008.8	8
ENSG00000118894.15	28	ENST00000587133.1	1
ENSG00000118894.15	28	ENST00000587161.5	1
ENSG00000118894.15	28	ENST00000587608.1	1
ENSG00000118898.16	1	ENST00000345988.7	1
ENSG00000118900.15	21	ENST00000396658.8	17
ENSG00000118900.15	21	ENST00000586152.1	1
ENSG00000118900.15	21	ENST00000589191.1	1
ENSG00000118900.15	21	ENST00000590769.5	2
ENSG00000118922.17	3	ENST00000377669.6	3
ENSG00000118939.18	10	ENST00000377595.8	10
ENSG00000118960.13	48	ENST00000304031.8	46
ENSG00000118960.13	48	ENST00000402541.5	1
ENSG00000118960.13	48	ENST00000406618.3	1
ENSG00000118961.15	81	ENST00000237822.8	53
ENSG00000118961.15	81	ENST00000381090.7	5
ENSG00000118961.15	81	ENST00000435420.6	2
ENSG00000118961.15	81	ENST00000440866.6	6
ENSG00000118961.15	81	ENST00000470099.1	1
ENSG00000118961.15	81	ENST00000541941.5	4
ENSG00000118961.15	81	ENST00000626491.2	10
ENSG00000118965.15	29	ENST00000281405.9	25
ENSG00000118965.15	29	ENST00000414212.5	4
ENSG00000118971.9	140	ENST00000261254.8	130
ENSG00000118971.9	140	ENST00000536537.2	1
ENSG00000118971.9	140	ENST00000675468.1	9
ENSG00000118985.16	15	ENST00000237853.9	15
ENSG00000119004.16	21	ENST00000356079.9	16
ENSG00000119004.16	21	ENST00000431118.5	1
ENSG00000119004.16	21	ENST00000449301.5	1
ENSG00000119004.16	21	ENST00000461371.5	3
ENSG00000119013.9	1	ENST00000237889.9	1
ENSG00000119041.11	121	ENST00000263956.8	114
ENSG00000119041.11	121	ENST00000409364.3	5
ENSG00000119041.11	121	ENST00000651042.1	2
ENSG00000119042.17	3	ENST00000417098.6	1
ENSG00000119042.17	3	ENST00000428695.5	2
ENSG00000119048.8	8	ENST00000265339.7	7
ENSG00000119048.8	8	ENST00000506787.5	1
ENSG00000119125.17	2	ENST00000436438.1	1
ENSG00000119125.17	2	ENST00000475764.5	1
ENSG00000119139.21	41	ENST00000539225.2	38
ENSG00000119139.21	41	ENST00000648042.1	2
ENSG00000119139.21	41	ENST00000650460.1	1
ENSG00000119185.13	15	ENST00000238091.8	4
ENSG00000119185.13	15	ENST00000355346.9	7
ENSG00000119185.13	15	ENST00000360635.7	1
ENSG00000119185.13	15	ENST00000456913.6	1
ENSG00000119185.13	15	ENST00000460720.5	1
ENSG00000119185.13	15	ENST00000490426.5	1
ENSG00000119203.14	211	ENST00000238112.8	200
ENSG00000119203.14	211	ENST00000460593.1	11
ENSG00000119231.11	2	ENST00000419026.5	2
ENSG00000119280.17	9	ENST00000366663.10	4
ENSG00000119280.17	9	ENST00000523410.1	5
ENSG00000119285.11	142	ENST00000366579.1	2
ENSG00000119285.11	142	ENST00000366581.6	53
ENSG00000119285.11	142	ENST00000366582.8	87
ENSG00000119314.16	88	ENST00000343327.6	34
ENSG00000119314.16	88	ENST00000374255.6	3
ENSG00000119314.16	88	ENST00000374257.6	50
ENSG00000119314.16	88	ENST00000458258.5	1
ENSG00000119318.13	7	ENST00000358015.8	3
ENSG00000119318.13	7	ENST00000416373.6	4
ENSG00000119321.9	21	ENST00000238256.8	18
ENSG00000119321.9	21	ENST00000414250.2	3
ENSG00000119326.15	72	ENST00000325551.9	66
ENSG00000119326.15	72	ENST00000374594.1	2
ENSG00000119326.15	72	ENST00000374595.8	4
ENSG00000119328.12	23	ENST00000322940.11	23
ENSG00000119333.11	35	ENST00000372715.6	35
ENSG00000119335.17	628	ENST00000322030.13	9
ENSG00000119335.17	628	ENST00000372686.5	4
ENSG00000119335.17	628	ENST00000372688.8	50
ENSG00000119335.17	628	ENST00000372692.8	563
ENSG00000119335.17	628	ENST00000477806.5	2
ENSG00000119383.20	291	ENST00000337738.5	31
ENSG00000119383.20	291	ENST00000357197.8	5
ENSG00000119383.20	291	ENST00000358994.8	2
ENSG00000119383.20	291	ENST00000393370.7	191
ENSG00000119383.20	291	ENST00000414510.5	34
ENSG00000119383.20	291	ENST00000419582.5	3
ENSG00000119383.20	291	ENST00000423100.5	7
ENSG00000119383.20	291	ENST00000432651.5	2
ENSG00000119383.20	291	ENST00000434095.2	2
ENSG00000119383.20	291	ENST00000452489.6	14
ENSG00000119392.15	61	ENST00000309971.9	61
ENSG00000119396.11	120	ENST00000373840.9	120
ENSG00000119397.16	12	ENST00000373845.6	2
ENSG00000119397.16	12	ENST00000373847.5	1
ENSG00000119397.16	12	ENST00000373850.5	1
ENSG00000119397.16	12	ENST00000373855.5	4
ENSG00000119397.16	12	ENST00000373865.6	3
ENSG00000119397.16	12	ENST00000613863.4	1
ENSG00000119401.10	49	ENST00000373983.2	25
ENSG00000119401.10	49	ENST00000411410.1	1
ENSG00000119401.10	49	ENST00000450136.1	23
ENSG00000119402.17	6	ENST00000474117.1	1
ENSG00000119402.17	6	ENST00000608872.6	5
ENSG00000119403.15	4	ENST00000312189.10	1
ENSG00000119403.15	4	ENST00000419155.5	2
ENSG00000119403.15	4	ENST00000487555.5	1
ENSG00000119408.17	2	ENST00000394199.6	2
ENSG00000119411.11	1	ENST00000462085.1	1
ENSG00000119414.12	97	ENST00000373547.9	94
ENSG00000119414.12	97	ENST00000415905.5	2
ENSG00000119414.12	97	ENST00000451402.5	1
ENSG00000119421.7	25	ENST00000373768.4	25
ENSG00000119431.9	13	ENST00000374180.3	6
ENSG00000119431.9	13	ENST00000485934.1	7
ENSG00000119446.14	25	ENST00000417201.4	25
ENSG00000119471.15	34	ENST00000398803.1	1
ENSG00000119471.15	34	ENST00000398805.8	33
ENSG00000119487.17	16	ENST00000265960.8	4
ENSG00000119487.17	16	ENST00000350766.7	7
ENSG00000119487.17	16	ENST00000373498.5	2
ENSG00000119487.17	16	ENST00000373511.6	2
ENSG00000119487.17	16	ENST00000483937.5	1
ENSG00000119509.13	4	ENST00000262456.6	2
ENSG00000119509.13	4	ENST00000374921.3	2
ENSG00000119514.7	5	ENST00000375011.4	5
ENSG00000119522.16	5	ENST00000373620.7	1
ENSG00000119522.16	5	ENST00000373624.6	1
ENSG00000119522.16	5	ENST00000394215.6	1
ENSG00000119522.16	5	ENST00000473039.5	1
ENSG00000119522.16	5	ENST00000474676.1	1
ENSG00000119523.10	1	ENST00000476832.2	1
ENSG00000119537.18	9	ENST00000586791.5	1
ENSG00000119537.18	9	ENST00000644624.1	7
ENSG00000119537.18	9	ENST00000645214.2	1
ENSG00000119541.10	54	ENST00000238497.10	51
ENSG00000119541.10	54	ENST00000591475.5	2
ENSG00000119541.10	54	ENST00000591519.1	1
ENSG00000119559.17	49	ENST00000427685.2	1
ENSG00000119559.17	49	ENST00000436106.3	3
ENSG00000119559.17	49	ENST00000585675.6	36
ENSG00000119559.17	49	ENST00000586564.5	1
ENSG00000119559.17	49	ENST00000591027.2	1
ENSG00000119559.17	49	ENST00000592605.1	1
ENSG00000119559.17	49	ENST00000592872.5	4
ENSG00000119559.17	49	ENST00000651077.1	2
ENSG00000119596.18	33	ENST00000325680.12	13
ENSG00000119596.18	33	ENST00000546901.1	1
ENSG00000119596.18	33	ENST00000547879.5	1
ENSG00000119596.18	33	ENST00000549293.5	13
ENSG00000119596.18	33	ENST00000552421.5	5
ENSG00000119599.17	14	ENST00000358377.7	12
ENSG00000119599.17	14	ENST00000394234.6	1
ENSG00000119599.17	14	ENST00000509153.5	1
ENSG00000119616.11	4	ENST00000341162.8	3
ENSG00000119616.11	4	ENST00000534938.6	1
ENSG00000119638.13	21	ENST00000238616.10	5
ENSG00000119638.13	21	ENST00000555405.5	7
ENSG00000119638.13	21	ENST00000556170.5	1
ENSG00000119638.13	21	ENST00000557026.5	8
ENSG00000119650.12	7	ENST00000314067.10	5
ENSG00000119650.12	7	ENST00000554026.5	1
ENSG00000119650.12	7	ENST00000555305.5	1
ENSG00000119655.11	41	ENST00000434013.6	2
ENSG00000119655.11	41	ENST00000555619.6	39
ENSG00000119661.15	3	ENST00000553645.7	2
ENSG00000119661.15	3	ENST00000554871.5	1
ENSG00000119673.14	4	ENST00000538782.2	4
ENSG00000119682.17	39	ENST00000356357.9	27
ENSG00000119682.17	39	ENST00000554070.1	4
ENSG00000119682.17	39	ENST00000555330.5	2
ENSG00000119682.17	39	ENST00000556202.5	5
ENSG00000119682.17	39	ENST00000556327.5	1
ENSG00000119684.16	23	ENST00000355774.7	22
ENSG00000119684.16	23	ENST00000380968.6	1
ENSG00000119685.20	21	ENST00000286650.9	3
ENSG00000119685.20	21	ENST00000298832.14	15
ENSG00000119685.20	21	ENST00000554510.5	1
ENSG00000119685.20	21	ENST00000556173.5	1
ENSG00000119685.20	21	ENST00000556977.5	1
ENSG00000119686.10	6	ENST00000238667.9	5
ENSG00000119686.10	6	ENST00000555027.1	1
ENSG00000119688.21	54	ENST00000356924.9	21
ENSG00000119688.21	54	ENST00000460308.6	2
ENSG00000119688.21	54	ENST00000474270.1	2
ENSG00000119688.21	54	ENST00000481935.5	7
ENSG00000119688.21	54	ENST00000553486.5	17
ENSG00000119688.21	54	ENST00000553745.5	2
ENSG00000119688.21	54	ENST00000554453.5	1
ENSG00000119688.21	54	ENST00000556971.1	2
ENSG00000119689.15	35	ENST00000238671.11	3
ENSG00000119689.15	35	ENST00000334220.9	32
ENSG00000119698.12	5	ENST00000304338.8	4
ENSG00000119698.12	5	ENST00000556470.1	1
ENSG00000119703.15	3	ENST00000439583.2	1
ENSG00000119703.15	3	ENST00000524913.3	1
ENSG00000119703.15	3	ENST00000525046.2	1
ENSG00000119705.10	4	ENST00000556956.1	3
ENSG00000119705.10	4	ENST00000557623.5	1
ENSG00000119707.14	244	ENST00000261973.12	88
ENSG00000119707.14	244	ENST00000525321.5	61
ENSG00000119707.14	244	ENST00000526754.5	9
ENSG00000119707.14	244	ENST00000527432.5	7
ENSG00000119707.14	244	ENST00000527449.1	19
ENSG00000119707.14	244	ENST00000528081.5	49
ENSG00000119707.14	244	ENST00000532192.1	5
ENSG00000119707.14	244	ENST00000532683.5	6
