width	numreads.median	iread_fpkm_allintron_lwm	interest_fpkm_allintron_lwm	superintronic_score_allintron_lwm	kma_tpm_allintron_lwm	irfinders_irratio_allintron_lwm	majiq_meanpsi_allintron_lwm	rmats_inclvl_allintron_lwm	suppa2_psi_allintron_lwm	intron	transcript	intron_position_in_tx	max_intron_persistence	motif	canonical_motif	gene_id	long_reads_per_gene	long_reads_per_transcript	short_read_gene_median_coverage	IRFinder-S_true_positives	IRFinder-S_false_positives	IRFinder-S_false_negatives	superintronic_true_positives	superintronic_false_positives	superintronic_false_negatives	iREAD_true_positives	iREAD_false_positives	iREAD_false_negatives	kma_true_positives	kma_false_positives	kma_false_negatives	IntEREst_true_positives	IntEREst_false_positives	IntEREst_false_negatives	rMATS_true_positives	rMATS_false_positives	rMATS_false_negatives	MAJIQ_true_positives	MAJIQ_false_positives	MAJIQ_false_negatives	SUPPA2_true_positives	SUPPA2_false_positives	SUPPA2_false_negatives	chrom	left	right	total_overlapping_features	max_features_per_base	%_bases_overlapped	gc_fract
206.0	3.0	5.52	10.0	0.0	0.0	0.0006574619999999999	0.0	0.0	0.0	chr11:65525715-65525920	ENST00000420247.6	0.0625	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65525715	65525921	0	0	0.0	0.597087378640777
80.0	3.0	16.88	18.0	0.0	0.0	0.0	0.0	0.0	0.0	chr11:65526044-65526123	ENST00000420247.6	0.125	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65526044	65526124	0	0	0.0	0.6625
432.0	3.0	11.1	35.0	7.0	0.9560018	0.0305581	0.0	0.0	0.0	chr11:65526351-65526782	ENST00000420247.6	0.1875	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65526351	65526783	0	0	0.0	0.6087962962962961
88.0	3.0	3.59	4.0	4.0	0.0	0.014677700000000004	0.0	0.0	0.0	chr11:65526874-65526961	ENST00000420247.6	0.25	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65526874	65526962	0	0	0.0	0.6363636363636359
3511.0	3.0	2.9	64.0	3.0	0.3606833	0.0139737	0.0146	0.0	0.0	chr11:65527118-65530628	ENST00000420247.6	0.3125	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr11	65527118	65530629	0	0	0.0	0.529193961834235
788.0	4.0	3.8	20.0	2.0	0.1759481	0.00605941	0.0	0.0	0.0	chr11:65530788-65531575	ENST00000420247.6	0.375	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65530788	65531576	0	0	0.0	0.5558375634517769
1008.0	4.0	3.66	24.0	2.0	0.09167461	0.0065226	0.0	0.0	0.0	chr11:65531684-65532691	ENST00000420247.6	0.4375	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65531684	65532692	0	0	0.0	0.5803571428571429
2421.0	4.0	2.14	25.0	2.0	0.2815005	0.0080278	0.0	0.0	0.0	chr11:65532806-65535226	ENST00000420247.6	0.5	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65532806	65535227	2	1	0.2267657992565056	0.541924824452706
570.0	5.0	0.0	0.0	0.0	0.0	0.0223003	0.0	0.0	0.0	chr11:65535383-65535952	ENST00000420247.6	0.5625	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	65535383	65535953	2	2	1.0	0.570175438596491
117.0	5.0	14.0	18.0	0.0	0.0	0.000497203	0.0	0.0	0.0	chr11:65536142-65536258	ENST00000420247.6	0.625	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65536142	65536259	0	0	0.0	0.666666666666667
251.0	5.0	14.41	24.0	5.0	0.0	0.026041700000000004	0.0	0.0	0.0	chr11:65536335-65536585	ENST00000420247.6	0.6875	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65536335	65536586	1	1	0.2788844621513944	0.573705179282869
680.0	5.0	4.11	19.0	4.0	0.4103977	0.0126738	0.0	0.0	0.0	chr11:65537129-65537808	ENST00000420247.6	0.8125	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65537129	65537809	0	0	0.0	0.619117647058824
86.0	5.0	0.0	0.0	0.0	0.0	0.0120069	0.0	0.0	0.0	chr11:65537881-65537966	ENST00000420247.6	0.875	0.0	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	65537881	65537967	1	1	1.0	0.627906976744186
87.0	5.0	0.0	0.0	0.0	0.0	0.0568841	0.0	0.465	0.0	chr11:65538183-65538269	ENST00000420247.6	0.9375	0.09375	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65538183	65538270	1	1	1.0	0.5977011494252871
117.0	5.0	0.0	0.0	0.0	0.0	0.070328	0.0	0.465	0.0	chr11:65538325-65538441	ENST00000420247.6	1.0	0.09375	GTAG	1	ENSG00000142186.17	29.0	10.0	264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65538325	65538442	2	2	1.0	0.6923076923076921
687.0	24.0	0.0	0.0	0.0	0.0	0.0649908	0.0	0.14	0.0	chr11:65655001-65655687	ENST00000406246.8	1.0	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65655001	65655688	1	1	1.0	0.51528384279476
92.0	24.0	9.67	12.0	3.0	0.0	1.0	0.0	0.0	0.0	chr11:65655763-65655854	ENST00000406246.8	0.8888888888888888	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65655763	65655855	0	0	0.0	0.641304347826087
2351.0	24.0	7.16	107.0	9.0	1.0092139999999998	0.0665137	0.0648	0.0	0.0	chr11:65655936-65658286	ENST00000406246.8	0.7777777777777778	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr11	65655936	65658287	0	0	0.0	0.5159506592939179
218.0	24.0	10.86	14.0	9.0	0.1893042	0.0595433	0.0	0.0	0.0	chr11:65658500-65658717	ENST00000406246.8	0.6666666666666666	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65658500	65658718	1	1	0.5321100917431193	0.5733944954128439
843.0	24.0	5.91	34.0	6.0	0.7202105	0.0595433	0.0	0.0	0.0	chr11:65658823-65659665	ENST00000406246.8	0.5555555555555556	0.041666666666666664	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65658823	65659666	0	0	0.0	0.5172004744958479
326.0	24.0	0.0	0.0	0.0	0.0	0.045948800000000005	0.0	0.0	0.0	chr11:65659798-65660123	ENST00000406246.8	0.4444444444444444	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	65659798	65660124	2	2	1.0	0.588957055214724
1471.0	24.0	11.57	49.0	14.0	1.462603	0.117588	0.0	1.0	0.0	chr11:65660216-65661686	ENST00000406246.8	0.3333333333333333	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr11	65660216	65661687	4	3	0.5819170632222977	0.5193745751189671
101.0	24.0	0.0	0.0	0.0	0.0	0.00925926	0.0	1.0	0.0	chr11:65661836-65661936	ENST00000406246.8	0.2222222222222222	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65661836	65661937	3	3	1.0	0.603960396039604
90.0	24.0	0.0	0.0	0.0	0.0	0.0394737	0.0	0.066	0.0	chr11:65662089-65662178	ENST00000406246.8	0.1111111111111111	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65662089	65662179	1	1	1.0	0.7444444444444449
620.0	21.0	2.56	2.0	4.0	0.0	0.216272	0.0	0.0	0.0	chr11:65662206-65662825	ENST00000406246.8	0.0	0.0	CTAC	1	ENSG00000173039.19	31.0	24.0	131.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65662206	65662826	5	3	0.9483870967741936	0.6322580645161291
15376.0	6.0	0.0	49.0	0.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65834102-65849477	ENST00000308342.7	0.0	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65834102	65849478	1	1	0.010926118626430802	0.4553199791883461
337.0	6.0	0.0	0.0	2.0	0.0	0.000226263	0.0	0.14300000000000002	0.0	chr11:65849583-65849919	ENST00000308342.7	0.09090909090909093	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65849583	65849920	2	2	1.0	0.605341246290801
119.0	6.0	0.0	0.0	3.0	0.0	0.000226263	0.0	0.14300000000000002	0.0	chr11:65850031-65850149	ENST00000308342.7	0.18181818181818185	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65850031	65850150	5	5	1.0	0.663865546218487
159.0	6.0	0.0	0.0	1.0	0.0	0.000226263	0.0	0.14300000000000002	0.0	chr11:65850272-65850430	ENST00000308342.7	0.2727272727272727	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65850272	65850431	2	2	1.0	0.616352201257862
196.0	6.0	0.0	1.0	1.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65850555-65850750	ENST00000308342.7	0.3636363636363637	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65850555	65850751	1	1	0.04591836734693878	0.653061224489796
199.0	6.0	0.0	2.0	0.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65850856-65851054	ENST00000308342.7	0.4545454545454545	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65850856	65851055	0	0	0.0	0.603015075376884
167.0	6.0	0.0	0.0	0.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65851161-65851327	ENST00000308342.7	0.5454545454545454	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	65851161	65851328	2	2	1.0	0.6167664670658679
236.0	6.0	0.0	0.0	1.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65851404-65851639	ENST00000308342.7	0.6363636363636364	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	65851404	65851640	2	2	1.0	0.5720338983050849
785.0	6.0	0.0	12.0	2.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65851680-65852464	ENST00000308342.7	0.7272727272727273	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65851680	65852465	0	0	0.0	0.560509554140127
78.0	6.0	0.0	4.0	2.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65852552-65852629	ENST00000308342.7	0.8181818181818182	0.0	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65852552	65852630	0	0	0.0	0.6923076923076921
83.0	6.0	0.0	4.0	3.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65852790-65852872	ENST00000308342.7	0.9090909090909092	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65852790	65852873	0	0	0.0	0.7349397590361451
323.0	6.0	0.0	8.0	0.0	0.0	0.000226263	0.0	0.0	0.0	chr11:65852959-65853281	ENST00000308342.7	1.0	0.0909090909090909	GTAG	1	ENSG00000172803.18	6.0	6.0	17.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65852959	65853282	0	0	0.0	0.6130030959752321
348.0	10.0	25.29	55.0	3.0	0.3557499	0.00275504	0.0	0.0	0.0	chr11:65884044-65884391	ENST00000357519.9	1.0	0.0	CTAC	1	ENSG00000172500.13	121.0	101.0	840.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65884044	65884392	1	1	0.2327586206896552	0.522988505747127
348.0	10.0	25.29	55.0	3.0	0.3557499	0.00275504	0.0	0.0	0.0	chr11:65884044-65884391	ENST00000338369.6	1.0	0.0	CTAC	1	ENSG00000172500.13	121.0	20.0	840.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr11	65884044	65884392	1	1	0.2327586206896552	0.522988505747127
80.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	chr11:65884490-65884569	ENST00000357519.9	0.875	0.0	CTAC	1	ENSG00000172500.13	121.0	101.0	840.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65884490	65884570	1	1	0.2375	0.5625
80.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	chr11:65884490-65884569	ENST00000338369.6	0.875	0.0	CTAC	1	ENSG00000172500.13	121.0	20.0	840.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65884490	65884570	1	1	0.2375	0.5625
278.0	11.0	0.0	0.0	0.0	0.0	0.0251651	0.0	0.065	0.0	chr11:65884657-65884934	ENST00000357519.9	0.75	0.0	CTAC	1	ENSG00000172500.13	121.0	101.0	840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65884657	65884935	2	2	1.0	0.6366906474820141
278.0	11.0	0.0	0.0	0.0	0.0	0.0251651	0.0	0.065	0.0	chr11:65884657-65884934	ENST00000338369.6	0.75	0.0	CTAC	1	ENSG00000172500.13	121.0	20.0	840.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	65884657	65884935	2	2	1.0	0.6366906474820141
403.0	138.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	chr11:6603823-6604225	ENST00000420936.6	0.0	0.0	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6603823	6604226	4	4	1.0	0.615384615384615
3685.0	76.5	3.84	36.0	10.0	0.233835	0.0	0.0228	0.0	0.0	chr11:6604361-6608045	ENST00000396751.6	0.0	0.011764705882352941	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr11	6604361	6608046	7	3	0.5994572591587517	0.454545454545455
3685.0	76.5	3.84	36.0	10.0	0.233835	0.0	0.0228	0.0	0.0	chr11:6604361-6608045	ENST00000299421.9	0.09090909090909093	0.011764705882352941	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr11	6604361	6608046	7	3	0.5994572591587517	0.454545454545455
3685.0	76.5	3.84	36.0	10.0	0.233835	0.0	0.0228	0.0	0.0	chr11:6604361-6608045	ENST00000420936.6	0.09090909090909093	0.011764705882352941	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr11	6604361	6608046	7	3	0.5994572591587517	0.454545454545455
182.0	79.5	0.0	0.0	21.0	0.0	0.050562	0.0	0.0	0.0	chr11:6608212-6608393	ENST00000396751.6	0.1	0.027613412228796843	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6608212	6608394	3	3	1.0	0.483516483516484
182.0	79.5	0.0	0.0	21.0	0.0	0.050562	0.0	0.0	0.0	chr11:6608212-6608393	ENST00000299421.9	0.18181818181818185	0.027613412228796843	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6608212	6608394	3	3	1.0	0.483516483516484
182.0	79.5	0.0	0.0	21.0	0.0	0.050562	0.0	0.0	0.0	chr11:6608212-6608393	ENST00000420936.6	0.18181818181818185	0.027613412228796843	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6608212	6608394	3	3	1.0	0.483516483516484
204.0	80.0	0.0	0.0	0.0	0.0	0.0660948	0.0	0.056	0.0	chr11:6608490-6608693	ENST00000396751.6	0.2	0.0	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	6608490	6608694	3	3	1.0	0.46078431372549
204.0	80.0	0.0	0.0	0.0	0.0	0.0660948	0.0	0.056	0.0	chr11:6608490-6608693	ENST00000299421.9	0.2727272727272727	0.0	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	6608490	6608694	3	3	1.0	0.46078431372549
204.0	80.0	0.0	0.0	0.0	0.0	0.0660948	0.0	0.056	0.0	chr11:6608490-6608693	ENST00000420936.6	0.2727272727272727	0.0	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr11	6608490	6608694	3	3	1.0	0.46078431372549
93.0	80.5	0.0	0.0	0.0	0.0	0.0	0.9424	0.075	1.0	chr11:6608791-6608883	ENST00000396751.6	0.3	0.030243261012491775	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608791	6608884	5	5	1.0	0.537634408602151
93.0	80.5	0.0	0.0	0.0	0.0	0.0	0.9424	0.075	1.0	chr11:6608791-6608883	ENST00000299421.9	0.3636363636363637	0.030243261012491775	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608791	6608884	5	5	1.0	0.537634408602151
93.0	80.5	0.0	0.0	0.0	0.0	0.0	0.9424	0.075	1.0	chr11:6608791-6608883	ENST00000420936.6	0.3636363636363637	0.030243261012491775	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608791	6608884	5	5	1.0	0.537634408602151
103.0	82.0	0.0	0.0	35.0	0.0	0.0354337	0.7843	1.0	1.0	chr11:6608968-6609070	ENST00000396751.6	0.4	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608968	6609071	5	5	1.0	0.533980582524272
103.0	82.0	0.0	0.0	35.0	0.0	0.0354337	0.7843	1.0	1.0	chr11:6608968-6609070	ENST00000299421.9	0.4545454545454545	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608968	6609071	5	5	1.0	0.533980582524272
103.0	82.0	0.0	0.0	35.0	0.0	0.0354337	0.7843	1.0	1.0	chr11:6608968-6609070	ENST00000420936.6	0.4545454545454545	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6608968	6609071	5	5	1.0	0.533980582524272
142.0	82.0	0.0	0.0	0.0	0.0	0.08060729999999999	0.7843	1.0	1.0	chr11:6609157-6609298	ENST00000396751.6	0.5	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6609157	6609299	3	3	1.0	0.492957746478873
142.0	82.0	0.0	0.0	0.0	0.0	0.08060729999999999	0.7843	1.0	1.0	chr11:6609157-6609298	ENST00000299421.9	0.5454545454545454	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6609157	6609299	3	3	1.0	0.492957746478873
142.0	82.0	0.0	0.0	0.0	0.0	0.08060729999999999	0.7843	1.0	1.0	chr11:6609157-6609298	ENST00000420936.6	0.5454545454545454	0.006635700066356999	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr11	6609157	6609299	3	3	1.0	0.492957746478873
103.0	82.0	0.0	0.0	0.0	0.0	0.0206447	0.7843	0.0	0.0	chr11:6609409-6609511	ENST00000396751.6	0.6	0.0	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609409	6609512	2	2	1.0	0.495145631067961
103.0	82.0	0.0	0.0	0.0	0.0	0.0206447	0.7843	0.0	0.0	chr11:6609409-6609511	ENST00000299421.9	0.6363636363636364	0.0	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609409	6609512	2	2	1.0	0.495145631067961
103.0	82.0	0.0	0.0	0.0	0.0	0.0206447	0.7843	0.0	0.0	chr11:6609409-6609511	ENST00000420936.6	0.6363636363636364	0.0	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609409	6609512	2	2	1.0	0.495145631067961
84.0	82.0	0.0	0.0	0.0	0.0	0.0275639	0.7843	0.0	0.0	chr11:6609640-6609723	ENST00000396751.6	0.7	0.0	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609640	6609724	2	2	1.0	0.488095238095238
84.0	82.0	0.0	0.0	0.0	0.0	0.0275639	0.7843	0.0	0.0	chr11:6609640-6609723	ENST00000299421.9	0.7272727272727273	0.0	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609640	6609724	2	2	1.0	0.488095238095238
84.0	82.0	0.0	0.0	0.0	0.0	0.0275639	0.7843	0.0	0.0	chr11:6609640-6609723	ENST00000420936.6	0.7272727272727273	0.0	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609640	6609724	2	2	1.0	0.488095238095238
90.0	82.0	0.0	0.0	0.0	0.0	0.0	0.7843	0.0	0.0	chr11:6609846-6609935	ENST00000396751.6	0.8	0.0	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609846	6609936	3	3	1.0	0.522222222222222
90.0	82.0	0.0	0.0	0.0	0.0	0.0	0.7843	0.0	0.0	chr11:6609846-6609935	ENST00000299421.9	0.8181818181818182	0.0	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609846	6609936	3	3	1.0	0.522222222222222
90.0	82.0	0.0	0.0	0.0	0.0	0.0	0.7843	0.0	0.0	chr11:6609846-6609935	ENST00000420936.6	0.8181818181818182	0.0	GTAG	1	ENSG00000166333.14	252.0	137.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr11	6609846	6609936	3	3	1.0	0.522222222222222
112.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr11:6610036-6610147	ENST00000396751.6	0.9	0.0	GTAG	1	ENSG00000166333.14	252.0	26.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6610036	6610148	3	3	1.0	0.5446428571428571
112.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr11:6610036-6610147	ENST00000299421.9	0.9090909090909092	0.0	GTAG	1	ENSG00000166333.14	252.0	85.0	495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr11	6610036	6610148	3	3	1.0	0.5446428571428571
